# output_current.csv run at 2017-07-18 00:00:00 PDT on 2948 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
A-395-759007,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A-395-759013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A-395-759014,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
A-395-759032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A-395-759529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A-395-759558,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
A-395-759820,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
B-395-2135216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-2135222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-757003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-757249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-757255,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
B-395-757260,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
B-395-758544,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
B-395-758968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-758973,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
B-395-758997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-759009,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
B-395-759015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-759016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-759034,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
B-395-759530,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
B-395-759559,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
B-395-759821,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
C-395-2135218,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
C-395-2135224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C-395-757245,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
C-395-757251,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
C-395-757257,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
C-395-757262,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
C-395-758546,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
C-395-758970,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
C-395-758975,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
C-395-758999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C-395-759011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C-395-759017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C-395-759018,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
C-395-759036,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
C-395-759531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C-395-759560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C-395-759822,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
394-1030092-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1030093-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1030094-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1030138-0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1030139-0,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
394-1030140-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
394-1030144-0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1030145-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1030146-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1030147-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1030152-0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1030154-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-1035884-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-1035886-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1035888-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
394-1114013-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-1114015-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1114017-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
394-1520759-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-1520761-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1520763-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
394-1727125-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-1753452-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1753453-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1753454-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1760079-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-1760081-0,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
394-1760083-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
394-1853625-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1853626-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1853627-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
394-1853637-0,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-1853639-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1853641-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1853643-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1853645-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1853647-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
394-1862282-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-1862283-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1862284-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1865344-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-1865345-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-1865346-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2017626-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
394-2017629-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
394-2017630-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2017654-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2017656-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2017674-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2017676-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2017678-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2017680-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2017682-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2017684-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2017686-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2017688-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2017690-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2017692-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2017694-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2017696-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2017698-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2017700-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2017702-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2017704-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2017716-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2017718-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
394-2017720-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
394-2017722-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2017724-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2017726-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2017728-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2017730-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2017732-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2018810-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2018812-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2018814-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2018844-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2018846-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2018848-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2020544-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2020546-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2020548-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2020550-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2020552-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2020554-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2020556-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2020557-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2020558-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2020562-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2020564-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2020566-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2020568-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2020570-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2020573-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2059482-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-2059483-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2059484-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2059485-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
394-2059486-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2059487-0,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
394-2059488-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-2059490-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2059492-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
394-2059500-0,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-2059502-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
394-2059504-0,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
394-2164826-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2164827-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2164828-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2383467,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
394-2383469,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
394-2383471,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
394-2398784-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2398786-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2398788-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2438152-0,93.245143,-0.740972,0.000000,0.000000,0.000000,0.000000
394-2438154-0,0.000000,0.000000,0.000000,0.000000,-45.977810,81.095074
394-2438156-0,0.000000,0.000000,-47.238722,-80.366122,0.000000,0.000000
394-2438158-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2438160-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-2438162-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-809383-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-809385-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-809643-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-809692-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-809694-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-809696-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
394-809699-0,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-809701-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
394-809703-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-809707-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-809708-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
394-809709-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
394-809713-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-809714-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
394-809715-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
394-836051-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-836053-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
394-836055-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
394-836056-0,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-836058-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
394-836060-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-836062-0,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
394-836064-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
394-836066-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-836068-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-836070-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
394-836072-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
394-836074-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-836075-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-836076-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-861174-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-861175-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-861176-0,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
394-861196-0,42.926058,-0.366975,0.000000,0.000000,0.000000,0.000000
394-861197-0,0.000000,0.000000,-21.767008,-36.982682,0.000000,0.000000
394-861198-0,0.000000,0.000000,0.000000,0.000000,-21.143789,37.345603
394-861208-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-861210-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
394-861212-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-1691235-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
411-1691238-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
411-1691243-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-1691259-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-1691260-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
411-1691261-0,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
411-1691264-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
411-1691265-0,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
411-1691266-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
411-1691267-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
411-1691268-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
411-1691269-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
411-1691313-0,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
411-1691314-0,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
411-1691315-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
411-1691858-0,0.000000,0.000000,0.000000,0.000000,-21.143789,37.345603
411-1691862-0,0.000000,0.000000,-21.767008,-36.982683,0.000000,0.000000
411-1691865-0,42.926058,-0.366975,0.000000,0.000000,0.000000,0.000000
411-1730640-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-1730641-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
411-1730642-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
411-1730643-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
411-1730644-0,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
411-1730645-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-1730646-0,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
411-1730647-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-1730648-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-1739219-0,93.245143,-0.740972,0.000000,0.000000,0.000000,0.000000
411-1739220-0,0.000000,0.000000,-47.238722,-80.366122,0.000000,0.000000
411-1739221-0,0.000000,0.000000,0.000000,0.000000,-45.977810,81.095074
411-1760726-0,0.000000,0.000000,0.000000,0.000000,-45.977810,81.095074
411-1760728-0,0.000000,0.000000,-47.238722,-80.366122,0.000000,0.000000
411-1760732-0,93.245143,-0.740972,0.000000,0.000000,0.000000,0.000000
411-1838416-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-1838417-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-1838418-0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
411-2033360-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
411-2033361-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
411-2033362-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
411-2120404-0,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
411-2120407-0,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
411-2120411-0,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
411-2120412-0,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-2120413-0,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
411-2120414-0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
411-880155-0,42.926058,-0.366975,0.000000,0.000000,0.000000,0.000000
411-880156-0,0.000000,0.000000,-21.767008,-36.982682,0.000000,0.000000
411-880157-0,0.000000,0.000000,0.000000,0.000000,-21.143789,37.345603
A-395-1011425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A-395-1677165,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
A-395-1677170,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
A-395-1677182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A-395-1677188,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
A-395-1677756,42.926058,-0.366975,0.000000,0.000000,0.000000,0.000000
A-395-1715900,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
A-395-1715906,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
A-395-1715912,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
A-395-1724476,93.245143,-0.740972,0.000000,0.000000,0.000000,0.000000
A-395-1724494,93.245143,-0.740972,0.000000,0.000000,0.000000,0.000000
A-395-1823676,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A-395-2103740,136.171200,-1.107946,0.000000,0.000000,0.000000,0.000000
A-395-2103746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A-395-901257,42.926058,-0.366975,0.000000,0.000000,0.000000,0.000000
A-395-907964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-1011427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-1677167,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
B-395-1677172,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
B-395-1677184,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
B-395-1677189,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
B-395-1677755,0.000000,0.000000,-21.767008,-36.982683,0.000000,0.000000
B-395-1715902,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
B-395-1715908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-1715914,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000
B-395-1724477,0.000000,0.000000,-47.238722,-80.366122,0.000000,0.000000
B-395-1724495,0.000000,0.000000,-47.238722,-80.366122,0.000000,0.000000
B-395-1823678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-2103742,0.000000,0.000000,-69.005730,-117.348805,0.000000,0.000000
B-395-2103748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B-395-901259,0.000000,0.000000,-21.767008,-36.982682,0.000000,0.000000
B-395-907966,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
C-395-1011429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C-395-1677169,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
C-395-1677174,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
C-395-1677186,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
C-395-1677190,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
C-395-1677753,0.000000,0.000000,0.000000,0.000000,-21.143789,37.345603
C-395-1715904,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
C-395-1715910,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
C-395-1715916,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
C-395-1724478,0.000000,0.000000,0.000000,0.000000,-45.977810,81.095074
C-395-1724496,0.000000,0.000000,0.000000,0.000000,-45.977810,81.095074
C-395-1823680,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
C-395-2103745,0.000000,0.000000,0.000000,0.000000,-67.121599,118.440677
C-395-2103750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C-395-901261,0.000000,0.000000,0.000000,0.000000,-21.143789,37.345603
C-395-907968,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
CB_CASP24-WChillers,482.740422,-29.232081,-266.696912,-403.454980,-216.072299,432.522709
CB_EA1-GWSP-A,-171.850258,0.485496,86.349231,148.583578,85.504292,-149.074258
CB_EA7-EA7_JB-A,289.736751,-6.331444,-150.357646,-247.753132,-139.384464,254.093739
EA7_JB-A-EA7_SP-A,245.729467,-5.633927,-127.749009,-209.990549,-117.984995,215.632268
EA7_SP-A-JohnsonHall,237.616578,-5.462671,-123.544082,-203.050224,-114.076882,208.520431
CB_EB11-GWSP-B,-452.561354,-6.282973,220.835531,395.069428,231.723654,-388.775612
CB_EB13-EB13_Vault5,73.114389,-0.090214,-36.634694,-63.273532,-36.479369,63.361931
EB13_Vault5-EB13_Vault3,1.912553,-0.002386,-0.958326,-1.655119,-0.954218,1.657457
EB13_Vault3-EB13_JB-B,3.068530,-0.004355,-1.538010,-2.655236,-1.530507,2.659515
EB13_JB-B-EB13_JB-A,2.311439,-0.003367,-1.158615,-2.000073,-1.152813,2.003382
EB13_JB-A-CB_CASP13,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000
Sectionalizer_395-1373628,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-1373630,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
Sectionalizer_395-1373632,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000
Sectionalizer_395-2147887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-2147889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-2147891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-919894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-919895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-919896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-1309629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-1325949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-1356045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-1298762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-1299708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-1298763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-1529841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-716649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-281100,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-281102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-281104,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
Sectionalizer_395-369378,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-369379,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000
Sectionalizer_395-369380,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
Sectionalizer_395-717247,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
Sectionalizer_403-665137,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000
Sectionalizer_395-758929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-758931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-758933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-758983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-758987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-758985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-2135221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-2135223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-2135225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-759014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-759016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-759018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-911516,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-911517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-911518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-975875,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-975873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Sectionalizer_395-975870,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000
